Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,prediction
10.37,11.97,0.1728333333333333,1.1576666666666668,124.1289,50.842333333333336,17650.18322082932,b3,88.83,52.0,[17677.66224955]
16.0,11.85,0.2666666666666666,1.4243333333333337,189.6,50.57566666666666,11379.525,b3,88.83,52.0,[11354.61031158]
15.99,11.84,0.2665,1.6908333333333334,189.3216,50.30916666666667,11326.641651031894,b3,88.83,52.0,[11337.47381432]
15.98,11.83,0.2663333333333333,1.9571666666666667,189.0434,50.042833333333334,11273.729662077598,b3,88.83,52.0,[11300.57294648]
16.34,11.81,0.2723333333333333,2.2295,192.9754,49.7705,10965.348837209302,b3,88.83,52.0,[11143.80525948]
21.19,11.71,0.3531666666666667,2.5826666666666664,248.13490000000004,49.41733333333333,8395.58282208589,b3,88.83,52.0,[8338.88029323]
21.18,11.7,0.353,2.935666666666666,247.806,49.06433333333334,8339.546742209632,b3,88.83,52.0,[8311.96810906]
21.17,11.68,0.3528333333333334,3.2884999999999995,247.2656,48.7115,8283.486065186584,b3,88.83,52.0,[8236.47804837]
21.16,11.67,0.3526666666666667,3.641166666666666,246.9372,48.35883333333334,8227.400756143668,b3,88.83,52.0,[8196.14657786]
23.25,11.62,0.3875,4.028666666666666,270.16499999999996,47.971333333333334,7427.819354838709,b3,88.83,52.0,[7426.74090025]
23.28,11.6,0.388,4.416666666666666,270.048,47.583333333333336,7358.2474226804125,b3,88.83,52.0,[7340.13328252]
25.14,11.55,0.419,4.835666666666666,290.367,47.16433333333333,6753.842482100239,b3,88.83,52.0,[6767.94445886]
25.11,11.53,0.4185,5.2541666666666655,289.51829999999995,46.74583333333334,6701.911589008363,b3,88.83,52.0,[6732.44607018]
25.11,11.53,0.4185,5.672666666666665,289.51829999999995,46.327333333333335,6641.911589008363,b3,88.83,52.0,[6686.22911383]
25.09,11.51,0.4181666666666667,6.090833333333332,288.78589999999997,45.909166666666664,6587.206058190514,b3,88.83,52.0,[6659.09843516]
5.56,11.96,0.0926666666666666,6.183499999999999,66.4976,45.816500000000005,29665.359712230224,b3,88.83,52.0,[29597.93259522]
5.56,11.97,0.0926666666666666,6.276166666666665,66.5532,45.72383333333333,29605.359712230216,b3,88.83,52.0,[29593.75077308]
5.56,11.97,0.0926666666666666,6.368833333333331,66.5532,45.63116666666667,29545.35971223022,b3,88.83,52.0,[29571.23526706]
5.55,11.98,0.0925,6.461333333333331,66.489,45.53866666666667,29538.594594594597,b3,88.83,52.0,[29569.61991848]
15.66,11.72,0.261,6.7223333333333315,183.5352,45.27766666666667,10408.659003831415,b3,88.83,52.0,[10426.63478488]
15.64,11.71,0.2606666666666666,6.982999999999998,183.1444,45.017,10361.969309462916,b3,88.83,52.0,[10416.76522923]
15.63,11.7,0.2605,7.243499999999998,182.871,44.7565,10308.598848368523,b3,88.83,52.0,[10306.2103059]
15.64,11.69,0.2606666666666666,7.504166666666665,182.8316,44.49583333333334,10242.00767263427,b3,88.83,52.0,[10216.49089636]
15.63,11.68,0.2605,7.764666666666665,182.5584,44.23533333333334,10188.560460652592,b3,88.83,52.0,[10182.39596428]
15.62,11.68,0.2603333333333333,8.024999999999999,182.4416,43.975,10135.083226632523,b3,88.83,52.0,[10175.80319819]
22.19,11.53,0.3698333333333333,8.394833333333333,255.8507,43.60516666666667,7074.294727354664,b3,88.83,52.0,[6992.73375033]
22.17,11.51,0.3695,8.764333333333333,255.1767,43.23566666666667,7020.676589986468,b3,88.83,52.0,[6957.1229703]
22.16,11.5,0.3693333333333333,9.133666666666668,254.84,42.86633333333333,6963.844765342959,b3,88.83,52.0,[6935.38511805]
22.14,11.48,0.369,9.502666666666666,254.1672,42.49733333333333,6910.135501355013,b3,88.83,52.0,[6921.05915373]
22.12,11.47,0.3686666666666667,9.871333333333332,253.7164,42.12866666666667,6856.383363471971,b3,88.83,52.0,[6894.68227641]
24.27,11.41,0.4044999999999999,10.275833333333331,276.9207,41.72416666666667,6188.998763906057,b3,88.83,52.0,[6268.21832229]
24.24,11.39,0.4039999999999999,10.679833333333333,276.0936,41.320166666666665,6136.658415841584,b3,88.83,52.0,[6150.01682314]
24.22,11.37,0.4036666666666667,11.0835,275.3814,40.9165,6081.725846407928,b3,88.83,52.0,[6029.50549386]
18.89,11.48,0.3148333333333333,11.398333333333332,216.8572,40.60166666666667,7737.744838538909,b3,88.83,52.0,[7640.84774145]
18.88,11.47,0.3146666666666666,11.712999999999996,216.5536,40.287000000000006,7681.843220338984,b3,88.83,52.0,[7642.92028615]
18.87,11.46,0.3145,12.027499999999998,216.25020000000004,39.9725,7625.914149443561,b3,88.83,52.0,[7612.04714105]
18.86,11.46,0.3143333333333333,12.341833333333332,216.1356,39.658166666666666,7569.957582184517,b3,88.83,52.0,[7620.61022837]
21.09,11.39,0.3515,12.693333333333332,240.2151,39.30666666666667,6709.530583214795,b3,88.83,52.0,[6613.2150952]
21.07,11.38,0.3511666666666667,13.044499999999998,239.77660000000003,38.9555,6655.899383009017,b3,88.83,52.0,[6548.6745708]
24.55,11.29,0.4091666666666667,13.453666666666663,277.16949999999997,38.54633333333334,5652.415478615072,b3,88.83,52.0,[5679.40112386]
24.51,11.27,0.4085,13.862166666666663,276.2277,38.13783333333333,5601.640146878825,b3,88.83,52.0,[5660.53443764]
24.49,11.25,0.4081666666666666,14.27033333333333,275.5125,37.729666666666674,5546.214781543488,b3,88.83,52.0,[5648.97433738]
13.89,11.51,0.2315,14.50183333333333,159.8739,37.49816666666667,9718.747300215984,b3,88.83,52.0,[9168.73270874]
13.89,11.51,0.2315,14.73333333333333,159.8739,37.266666666666666,9658.747300215982,b3,88.83,52.0,[9190.84434615]
13.89,11.51,0.2315,14.964833333333331,159.8739,37.03516666666667,9598.747300215982,b3,88.83,52.0,[9209.15538408]
13.88,11.51,0.2313333333333333,15.196166666666665,159.7588,36.80383333333334,9545.662824207491,b3,88.83,52.0,[9154.79325611]
15.6,11.45,0.26,15.456166666666665,178.61999999999998,36.54383333333334,8433.192307692309,b3,88.83,52.0,[8215.17951749]
15.6,11.45,0.26,15.716166666666664,178.61999999999998,36.283833333333334,8373.192307692309,b3,88.83,52.0,[8177.83850541]
15.59,11.44,0.2598333333333333,15.975999999999996,178.34959999999998,36.024,8318.56318152662,b3,88.83,52.0,[8160.01175628]
15.59,11.44,0.2598333333333333,16.235833333333332,178.34959999999998,35.76416666666667,8258.56318152662,b3,88.83,52.0,[8159.04542676]
18.87,11.34,0.3145,16.55033333333333,213.9858,35.44966666666667,6763.052464228936,b3,88.83,52.0,[6862.9238988]
18.85,11.33,0.3141666666666667,16.864499999999996,213.5705,35.13550000000001,6710.228116710877,b3,88.83,52.0,[6750.82631781]
18.85,11.32,0.3141666666666667,17.17866666666666,213.38200000000003,34.82133333333334,6650.228116710877,b3,88.83,52.0,[6697.54316666]
18.84,11.31,0.314,17.49266666666666,213.0804,34.507333333333335,6593.75796178344,b3,88.83,52.0,[6626.34059559]
18.83,11.3,0.3138333333333333,17.806499999999996,212.779,34.1935,6537.259691980882,b3,88.83,52.0,[6525.68723494]
18.82,11.29,0.3136666666666666,18.120166666666663,212.47779999999997,33.87983333333334,6480.733262486717,b3,88.83,52.0,[6485.11798919]
24.01,11.13,0.4001666666666666,18.52033333333333,267.23130000000003,33.479666666666674,5019.858392336528,b3,88.83,52.0,[5235.89500703]
23.97,11.11,0.3994999999999999,18.91983333333333,266.3067,33.08016666666667,4968.235294117648,b3,88.83,52.0,[5016.8853602]
15.11,11.35,0.2518333333333333,19.171666666666663,171.49849999999998,32.82833333333333,7821.442753143614,b3,88.83,52.0,[7627.11994532]
15.11,11.35,0.2518333333333333,19.423499999999997,171.49849999999998,32.5765,7761.442753143614,b3,88.83,52.0,[7621.58527954]
15.11,11.34,0.2518333333333333,19.67533333333333,171.3474,32.32466666666667,7701.442753143615,b3,88.83,52.0,[7543.05197172]
15.1,11.34,0.2516666666666666,19.926999999999996,171.23399999999998,32.07300000000001,7646.543046357619,b3,88.83,52.0,[7539.24189179]
15.1,11.33,0.2516666666666666,20.17866666666666,171.083,31.82133333333334,7586.543046357618,b3,88.83,52.0,[7443.25083111]
17.38,11.26,0.2896666666666666,20.468333333333327,195.6988,31.531666666666673,6531.3003452243975,b3,88.83,52.0,[6445.08454496]
17.38,11.25,0.2896666666666666,20.757999999999992,195.525,31.242000000000008,6471.3003452243975,b3,88.83,52.0,[6411.45871229]
17.36,11.24,0.2893333333333333,21.047333333333324,195.1264,30.952666666666676,6418.7557603686655,b3,88.83,52.0,[6334.03908651]
17.36,11.23,0.2893333333333333,21.336666666666655,194.9528,30.663333333333345,6358.755760368666,b3,88.83,52.0,[6244.2542702]
13.11,11.35,0.2185,21.555166666666658,148.7985,30.444833333333342,8360.13729977117,b3,88.83,52.0,[8158.35763]
13.11,11.35,0.2185,21.773666666666653,148.7985,30.226333333333347,8300.137299771171,b3,88.83,52.0,[8157.12921261]
13.11,11.35,0.2185,21.99216666666665,148.7985,30.00783333333335,8240.137299771171,b3,88.83,52.0,[8148.22100135]
12.23,11.38,0.2038333333333333,22.195999999999984,139.1774,29.804000000000016,8773.04987735078,b3,88.83,52.0,[8661.18686941]
12.23,11.37,0.2038333333333333,22.399833333333316,139.05509999999998,29.600166666666684,8713.049877350782,b3,88.83,52.0,[8297.56403551]
12.23,11.37,0.2038333333333333,22.603666666666648,139.05509999999998,29.396333333333352,8653.04987735078,b3,88.83,52.0,[8326.68419825]
10.57,11.42,0.1761666666666666,22.779833333333315,120.7094,29.220166666666685,9951.99621570483,b3,88.83,52.0,[9549.44428952]
10.57,11.42,0.1761666666666666,22.95599999999998,120.7094,29.04400000000002,9891.99621570483,b3,88.83,52.0,[9542.84428952]
10.57,11.42,0.1761666666666666,23.13216666666665,120.7094,28.86783333333335,9831.996215704832,b3,88.83,52.0,[9512.74128677]
10.57,11.42,0.1761666666666666,23.308333333333316,120.7094,28.691666666666684,9771.99621570483,b3,88.83,52.0,[9499.24193554]
10.57,11.42,0.1761666666666666,23.484499999999983,120.7094,28.515500000000017,9711.99621570483,b3,88.83,52.0,[9440.39492968]
13.09,11.33,0.2181666666666666,23.702666666666648,148.3097,28.297333333333352,7782.307104660051,b3,88.83,52.0,[7711.4702005]
13.09,11.33,0.2181666666666666,23.920833333333313,148.3097,28.079166666666687,7722.307104660052,b3,88.83,52.0,[7711.4702005]
13.09,11.32,0.2181666666666666,24.138999999999974,148.1788,27.861000000000026,7662.307104660052,b3,88.83,52.0,[7636.82124236]
19.19,11.12,0.3198333333333333,24.45883333333331,213.3928,27.54116666666669,5166.659718603443,b3,88.83,52.0,[5195.7928794]
19.17,11.1,0.3195,24.77833333333331,212.787,27.22166666666669,5112.0500782472645,b3,88.83,52.0,[5126.72566113]
19.16,11.09,0.3193333333333333,25.097666666666644,212.4844,26.902333333333356,5054.718162839253,b3,88.83,52.0,[5100.33346995]
19.14,11.07,0.319,25.416666666666643,211.8798,26.583333333333357,5000.000000000005,b3,88.83,52.0,[5020.55030208]
16.9,11.12,0.2816666666666666,25.69833333333331,187.92799999999997,26.30166666666669,5602.72189349113,b3,88.83,52.0,[5514.07129608]
16.9,11.12,0.2816666666666666,25.979999999999976,187.92799999999997,26.020000000000024,5542.72189349113,b3,88.83,52.0,[5489.92729521]
16.89,11.1,0.2815,26.261499999999977,187.479,25.738500000000023,5486.003552397873,b3,88.83,52.0,[5447.50419806]
16.88,11.09,0.2813333333333333,26.54283333333331,187.1992,25.45716666666669,5429.253554502376,b3,88.83,52.0,[5450.30652219]
13.66,11.2,0.2276666666666666,26.770499999999977,152.992,25.229500000000023,6649.06295754027,b3,88.83,52.0,[6568.39263335]
13.65,11.19,0.2275,26.997999999999976,152.74349999999998,25.002000000000024,6593.934065934072,b3,88.83,52.0,[6534.45721049]
13.65,11.19,0.2275,27.225499999999975,152.74349999999998,24.774500000000025,6533.934065934072,b3,88.83,52.0,[6487.66968196]
13.64,11.18,0.2273333333333333,27.45283333333331,152.4952,24.54716666666669,6478.72434017596,b3,88.83,52.0,[6465.05239377]
13.64,11.17,0.2273333333333333,27.680166666666643,152.3588,24.319833333333357,6418.724340175959,b3,88.83,52.0,[6380.703245]
13.63,11.17,0.2271666666666666,27.90733333333331,152.24710000000002,24.09266666666669,6363.433602347769,b3,88.83,52.0,[6378.20994111]
19.05,10.97,0.3175,28.224833333333308,208.97850000000005,23.775166666666692,4492.944881889768,b3,88.83,52.0,[4512.77888944]
19.03,10.95,0.3171666666666667,28.541999999999973,208.3785,23.458000000000027,4437.666841828696,b3,88.83,52.0,[4419.54208662]
19.01,10.93,0.3168333333333333,28.85883333333331,207.7793,23.14116666666669,4382.3356128353535,b3,88.83,52.0,[4346.72967552]
15.0,11.05,0.25,29.10883333333331,165.75,22.89116666666669,5493.880000000006,b3,88.83,52.0,[5277.44692296]
14.99,11.05,0.2498333333333333,29.358666666666643,165.63950000000003,22.641333333333357,5437.545030020019,b3,88.83,52.0,[5247.36926228]
14.99,11.04,0.2498333333333333,29.608499999999975,165.4896,22.391500000000025,5377.545030020019,b3,88.83,52.0,[5222.47456958]
14.98,11.03,0.2496666666666666,29.858166666666644,165.2294,22.141833333333356,5321.134846461954,b3,88.83,52.0,[5189.20816708]
14.97,11.02,0.2495,30.107666666666645,164.9694,21.892333333333355,5264.68937875752,b3,88.83,52.0,[5177.79090775]
15.97,10.97,0.2661666666666666,30.373833333333312,175.19090000000003,21.626166666666688,4875.028177833442,b3,88.83,52.0,[4751.54084337]
15.96,10.95,0.266,30.63983333333331,174.762,21.36016666666669,4818.082706766921,b3,88.83,52.0,[4740.20564906]
21.28,10.74,0.3546666666666667,30.99449999999998,228.5472,21.00550000000002,3553.562030075191,b3,88.83,52.0,[3518.2938184]
21.24,10.7,0.354,31.34849999999998,227.26799999999997,20.65150000000002,3500.254237288139,b3,88.83,52.0,[3498.74860188]
17.83,10.8,0.2971666666666666,31.64566666666665,192.564,20.35433333333335,4109.680314077403,b3,88.83,52.0,[4081.01728179]
17.81,10.78,0.2968333333333333,31.942499999999978,191.9918,20.057500000000022,4054.2953396968046,b3,88.83,52.0,[4082.81129155]
17.79,10.76,0.2965,32.238999999999976,191.4204,19.761000000000024,3998.853288364255,b3,88.83,52.0,[4061.75834789]
17.78,10.74,0.2963333333333333,32.53533333333331,190.95720000000003,19.464666666666687,3941.102362204728,b3,88.83,52.0,[4050.00966954]
14.1,10.87,0.235,32.77033333333331,153.267,19.229666666666688,4909.70212765958,b3,88.83,52.0,[4788.55996199]
14.1,10.87,0.235,33.00533333333331,153.267,18.99466666666669,4849.70212765958,b3,88.83,52.0,[4743.94876013]
14.09,10.86,0.2348333333333333,33.240166666666646,153.01739999999998,18.75983333333335,4793.14407381122,b3,88.83,52.0,[4717.19042869]
14.08,10.85,0.2346666666666666,33.474833333333315,152.768,18.525166666666685,4736.54829545455,b3,88.83,52.0,[4701.34267332]
14.08,10.84,0.2346666666666666,33.709499999999984,152.6272,18.290500000000016,4676.54829545455,b3,88.83,52.0,[4682.66210977]
14.07,10.83,0.2345,33.94399999999998,152.37810000000002,18.05600000000002,4619.872068230282,b3,88.83,52.0,[4676.76305414]
19.2,10.57,0.32,34.26399999999998,202.944,17.73600000000002,3325.5000000000036,b3,88.83,52.0,[3254.55127409]
19.15,10.53,0.3191666666666666,34.58316666666665,201.64949999999996,17.41683333333335,3274.182767624025,b3,88.83,52.0,[3214.47621759]
19.1,10.49,0.3183333333333333,34.901499999999984,200.359,17.098500000000016,3222.7539267015736,b3,88.83,52.0,[3191.61672979]
19.05,10.44,0.3175,35.21899999999999,198.882,16.781000000000013,3171.2125984251993,b3,88.83,52.0,[3180.41621388]
12.33,10.76,0.2055,35.42449999999999,132.6708,16.575500000000012,4839.562043795624,b3,88.83,52.0,[4680.06454627]
12.33,10.76,0.2055,35.62999999999999,132.6708,16.37000000000001,4779.562043795624,b3,88.83,52.0,[4673.66911306]
12.32,10.75,0.2053333333333333,35.835333333333324,132.44,16.164666666666676,4723.441558441561,b3,88.83,52.0,[4667.55248847]
12.32,10.75,0.2053333333333333,36.04066666666666,132.44,15.95933333333334,4663.441558441561,b3,88.83,52.0,[4662.30871685]
12.32,10.75,0.2053333333333333,36.245999999999995,132.44,15.754000000000003,4603.441558441559,b3,88.83,52.0,[4655.54653878]
12.32,10.74,0.2053333333333333,36.45133333333333,132.3168,15.54866666666667,4543.441558441559,b3,88.83,52.0,[4629.60854613]
12.31,10.73,0.2051666666666666,36.656499999999994,132.08630000000002,15.343500000000006,4487.132412672625,b3,88.83,52.0,[4521.56297714]
12.3,10.72,0.205,36.86149999999999,131.85600000000002,15.138500000000008,4430.78048780488,b3,88.83,52.0,[4455.96789093]
12.29,10.71,0.2048333333333333,37.066333333333326,131.6259,14.933666666666674,4374.38567941416,b3,88.83,52.0,[4425.91867033]
12.29,10.7,0.2048333333333333,37.27116666666666,131.503,14.72883333333334,4314.385679414161,b3,88.83,52.0,[4398.05739953]
14.47,10.55,0.2411666666666666,37.51233333333332,152.6585,14.487666666666676,3604.3953006219785,b3,88.83,52.0,[3992.37904858]
14.45,10.52,0.2408333333333333,37.75316666666666,152.01399999999998,14.246833333333342,3549.384083044985,b3,88.83,52.0,[3959.68243099]
10.39,10.74,0.1731666666666666,37.926333333333325,111.5886,14.073666666666677,4876.34263715111,b3,88.83,52.0,[4745.76066776]
10.39,10.75,0.1731666666666666,38.09949999999999,111.6925,13.900500000000008,4816.34263715111,b3,88.83,52.0,[4729.18677034]
10.39,10.75,0.1731666666666666,38.27266666666666,111.6925,13.72733333333334,4756.34263715111,b3,88.83,52.0,[4722.24339128]
10.39,10.74,0.1731666666666666,38.445833333333326,111.5886,13.554166666666674,4696.34263715111,b3,88.83,52.0,[4720.26036369]
10.38,10.74,0.173,38.61883333333333,111.48120000000002,13.381166666666672,4640.867052023123,b3,88.83,52.0,[4709.92707315]
10.38,10.73,0.173,38.79183333333333,111.3774,13.20816666666667,4580.867052023123,b3,88.83,52.0,[4660.28864668]
10.38,10.73,0.173,38.96483333333333,111.3774,13.035166666666669,4520.867052023122,b3,88.83,52.0,[4629.81941322]
12.61,10.59,0.2101666666666666,39.175,133.5399,12.825000000000005,3661.379857256147,b3,88.83,52.0,[4001.50864469]
12.59,10.55,0.2098333333333333,39.38483333333333,132.8245,12.615166666666669,3607.196187450357,b3,88.83,52.0,[3851.86125687]
12.57,10.52,0.2095,39.59433333333333,132.2364,12.405666666666669,3552.935560859189,b3,88.83,52.0,[3736.20122051]
12.54,10.47,0.209,39.803333333333335,131.2938,12.196666666666664,3501.4354066985643,b3,88.83,52.0,[3616.18931836]
12.52,10.44,0.2086666666666666,40.012,130.7088,11.988,3447.02875399361,b3,88.83,52.0,[3466.60657135]
12.52,10.44,0.2086666666666666,40.220666666666666,130.7088,11.779333333333334,3387.0287539936103,b3,88.83,52.0,[3386.61552414]
12.49,10.4,0.2081666666666666,40.42883333333333,129.89600000000002,11.57116666666667,3335.164131305045,b3,88.83,52.0,[3381.17982259]
8.04,10.74,0.1339999999999999,40.56283333333333,86.3496,11.43716666666667,5121.119402985077,b3,88.83,52.0,[5306.87326724]
8.05,10.76,0.1341666666666666,40.697,86.61800000000001,11.303000000000004,5054.757763975157,b3,88.83,52.0,[5116.70344298]
8.06,10.77,0.1343333333333333,40.831333333333326,86.8062,11.168666666666674,4988.486352357323,b3,88.83,52.0,[5005.84248856]
8.06,10.77,0.1343333333333333,40.96566666666666,86.8062,11.034333333333343,4928.486352357324,b3,88.83,52.0,[4967.50053033]
10.33,10.61,0.1721666666666666,41.137833333333326,109.6013,10.862166666666674,3785.459825750245,b3,88.83,52.0,[3731.52169433]
10.32,10.59,0.172,41.30983333333332,109.2888,10.690166666666675,3729.127906976747,b3,88.83,52.0,[3703.109811]
10.31,10.57,0.1718333333333333,41.481666666666655,108.9767,10.518333333333343,3672.744907856454,b3,88.83,52.0,[3667.41211233]
10.3,10.55,0.1716666666666667,41.65333333333332,108.66500000000002,10.346666666666678,3616.3106796116545,b3,88.83,52.0,[3630.65737124]
10.29,10.53,0.1714999999999999,41.82483333333332,108.3537,10.175166666666676,3559.825072886301,b3,88.83,52.0,[3586.00812191]
10.27,10.51,0.1711666666666666,41.99599999999999,107.9377,10.004000000000012,3506.757546251222,b3,88.83,52.0,[3549.11084608]
10.26,10.49,0.1709999999999999,42.16699999999999,107.6274,9.833000000000013,3450.175438596496,b3,88.83,52.0,[3504.58996746]
6.0,10.82,0.1,42.26699999999999,64.92,9.733000000000011,5839.800000000007,b3,88.83,52.0,[5788.64493521]
6.01,10.85,0.1001666666666666,42.367166666666655,65.2085,9.632833333333345,5770.083194675548,b3,88.83,52.0,[5698.93718348]
6.02,10.87,0.1003333333333333,42.46749999999999,65.4374,9.532500000000011,5700.4983388704395,b3,88.83,52.0,[5656.57691153]
8.33,10.72,0.1388333333333333,42.60633333333332,89.2976,9.393666666666682,4059.6878751500662,b3,88.83,52.0,[4219.82801079]
8.33,10.71,0.1388333333333333,42.74516666666665,89.21430000000001,9.254833333333352,3999.687875150068,b3,88.83,52.0,[4131.1351674]
8.32,10.7,0.1386666666666666,42.883833333333314,89.024,9.116166666666686,3944.495192307701,b3,88.83,52.0,[3911.39397913]
8.32,10.69,0.1386666666666666,43.02249999999998,88.9408,8.97750000000002,3884.495192307701,b3,88.83,52.0,[3855.16877713]
8.32,10.68,0.1386666666666666,43.161166666666645,88.8576,8.838833333333355,3824.4951923077015,b3,88.83,52.0,[3803.53398108]
8.31,10.67,0.1385,43.299666666666646,88.66770000000001,8.700333333333354,3769.0974729241966,b3,88.83,52.0,[3781.20017308]
9.93,10.9,0.1655,43.46516666666665,108.237,8.534833333333353,3094.1993957704,b3,88.83,52.0,[3191.58573132]
9.88,10.52,0.1646666666666666,43.62983333333331,103.9376,8.370166666666684,3049.8582995951474,b3,88.83,52.0,[3151.10194685]
9.85,10.49,0.1641666666666666,43.79399999999998,103.3265,8.206000000000017,2999.147208121834,b3,88.83,52.0,[3013.79851858]
9.84,10.45,0.164,43.957999999999984,102.828,8.042000000000016,2942.1951219512252,b3,88.83,52.0,[2950.70375954]
9.82,10.41,0.1636666666666666,44.12166666666665,102.2262,7.878333333333352,2888.187372708764,b3,88.83,52.0,[2882.01946422]
9.79,10.36,0.1631666666666666,44.28483333333332,101.4244,7.715166666666683,2837.0377936670134,b3,88.83,52.0,[2830.57917657]
10.15,10.29,0.1691666666666666,44.453999999999986,104.4435,7.546000000000014,2676.413793103453,b3,88.83,52.0,[2653.76089879]
7.95,10.51,0.1325,44.58649999999999,83.5545,7.413500000000013,3357.056603773591,b3,88.83,52.0,[3347.72495884]
7.95,10.51,0.1325,44.71899999999999,83.5545,7.281000000000013,3297.0566037735907,b3,88.83,52.0,[3299.66234558]
7.95,10.51,0.1325,44.85149999999999,83.5545,7.148500000000013,3237.0566037735907,b3,88.83,52.0,[3251.43349006]
10.13,10.26,0.1688333333333333,45.02033333333332,103.9338,6.979666666666681,2480.4343534057302,b3,88.83,52.0,[2477.92226134]
10.05,10.11,0.1675,45.18783333333331,101.6055,6.812166666666684,2440.179104477618,b3,88.83,52.0,[2435.51739995]
9.98,9.99,0.1663333333333333,45.35416666666665,99.7002,6.64583333333335,2397.2945891783625,b3,88.83,52.0,[2429.41760335]
9.91,9.86,0.1651666666666666,45.519333333333314,97.7126,6.480666666666686,2354.228052472257,b3,88.83,52.0,[2435.14374796]
6.46,10.35,0.1076666666666666,45.62699999999998,66.861,6.373000000000019,3551.517027863788,b3,88.83,52.0,[3551.30877851]
6.49,10.43,0.1081666666666666,45.73516666666665,67.6907,6.26483333333335,3475.100154083214,b3,88.83,52.0,[3464.36122191]
6.51,10.49,0.1085,45.84366666666665,68.2899,6.15633333333335,3404.42396313365,b3,88.83,52.0,[3391.76984103]
6.52,10.53,0.1086666666666666,45.952333333333314,68.65559999999999,6.047666666666686,3339.2024539877407,b3,88.83,52.0,[3355.30474525]
7.93,10.45,0.1321666666666666,46.084499999999984,82.8685,5.915500000000016,2685.472887767977,b3,88.83,52.0,[2703.96293743]
7.89,10.35,0.1315,46.21599999999999,81.66149999999999,5.784000000000013,2639.087452471489,b3,88.83,52.0,[2681.45834135]
7.86,10.28,0.131,46.34699999999999,80.8008,5.653000000000013,2589.1603053435174,b3,88.83,52.0,[2628.65667166]
7.82,10.34,0.1303333333333333,46.47733333333332,80.8588,5.52266666666668,2542.4040920716175,b3,88.83,52.0,[2546.23913496]
9.25,9.77,0.1541666666666666,46.63149999999999,90.3725,5.368500000000012,2089.362162162167,b3,88.83,52.0,[2085.59890015]
9.18,9.63,0.153,46.78449999999999,88.4034,5.215500000000013,2045.294117647064,b3,88.83,52.0,[2064.76401379]
7.64,9.76,0.1273333333333333,46.91183333333332,74.5664,5.08816666666668,2397.5654450261845,b3,88.83,52.0,[2382.77489709]
7.61,9.71,0.1268333333333333,47.03866666666665,73.8931,4.96133333333335,2347.017082785816,b3,88.83,52.0,[2353.59903076]
7.58,9.64,0.1263333333333333,47.164999999999985,73.0712,4.835000000000015,2296.30606860159,b3,88.83,52.0,[2324.17629509]
9.05,9.4,0.1508333333333333,47.31583333333331,85.07000000000001,4.684166666666684,1863.3149171270784,b3,88.83,52.0,[1914.28107987]
8.99,9.3,0.1498333333333333,47.46566666666665,83.60700000000001,4.53433333333335,1815.750834260296,b3,88.83,52.0,[1851.40720928]
7.49,9.42,0.1248333333333333,47.590499999999984,70.5558,4.4095000000000155,2119.3858477970703,b3,88.83,52.0,[2131.43514817]
5.18,12.02,0.0863333333333333,0.0863333333333333,62.2636,35.913666666666664,24959.30501930502,b1,81.84,36.0,[24897.42842776]
5.17,12.01,0.0861666666666666,0.1725,62.0917,35.8275,24947.582205029015,b1,81.84,36.0,[24907.56316599]
5.17,12.01,0.0861666666666666,0.2586666666666666,62.0917,35.74133333333333,24887.58220502901,b1,81.84,36.0,[24877.68817243]
5.17,12.01,0.0861666666666666,0.3448333333333333,62.0917,35.655166666666666,24827.58220502901,b1,81.84,36.0,[24873.77172755]
5.3,12.0,0.0883333333333333,0.4331666666666666,63.599999999999994,35.566833333333335,24158.603773584902,b1,81.84,36.0,[24326.23944119]
19.66,11.67,0.3276666666666666,0.7608333333333333,229.4322,35.23916666666667,6452.746693794507,b1,81.84,36.0,[6762.97625641]
11.72,11.79,0.1953333333333333,0.9561666666666666,138.1788,35.04383333333333,10764.317406143344,b1,81.84,36.0,[10865.10528395]
11.71,11.79,0.1951666666666666,1.151333333333333,138.0609,34.84866666666667,10713.509820666097,b1,81.84,36.0,[10801.75924606]
11.7,11.78,0.1949999999999999,1.3463333333333334,137.826,34.653666666666666,10662.666666666668,b1,81.84,36.0,[10690.08494683]
11.47,11.84,0.1911666666666666,1.5375,135.8048,34.4625,10816.47776809067,b1,81.84,36.0,[10894.85285233]
11.47,11.84,0.1911666666666666,1.7286666666666668,135.8048,34.27133333333333,10756.47776809067,b1,81.84,36.0,[10858.91198441]
11.44,11.8,0.1906666666666666,1.9193333333333331,134.992,34.080666666666666,10724.685314685315,b1,81.84,36.0,[10733.48804948]
17.76,11.67,0.296,2.2153333333333336,207.2592,33.784666666666666,6848.243243243242,b1,81.84,36.0,[6900.34450889]
17.74,11.66,0.2956666666666666,2.511,206.8484,33.489,6795.963923337092,b1,81.84,36.0,[6880.53061828]
17.74,11.66,0.2956666666666666,2.806666666666666,206.8484,33.193333333333335,6735.963923337092,b1,81.84,36.0,[6855.47359496]
18.14,11.64,0.3023333333333333,3.109,211.1496,32.891,6527.431091510473,b1,81.84,36.0,[6555.83873145]
18.12,11.63,0.302,3.411,210.73560000000003,32.589,6474.635761589403,b1,81.84,36.0,[6561.54448767]
